,—\•ñ“ú,—éŽ­Žs,0,—\•ñ’l_—éŽ­Žs
2474,2020-08-12 12:00:00,1345,1312.8944444444444,0.0
2475,2020-08-12 13:00:00,1308,1331.4966666666667,0.0
2476,2020-08-12 14:00:00,1222,1244.46,0.0
2477,2020-08-12 15:00:00,1215,1207.71,0.0
2478,2020-08-12 16:00:00,1209,1194.1633333333334,0.0
2479,2020-08-12 17:00:00,1134,1002.0266666666666,0.0
2480,2020-08-12 18:00:00,1089,1062.1333333333334,0.0
2481,2020-08-12 19:00:00,1096,1077.2066666666667,0.0
2482,2020-08-12 20:00:00,1224,1196.95,0.0
2483,2020-08-12 21:00:00,1466,1436.3,0.0
2484,2020-08-12 22:00:00,1620,1640.049722222222,0.0
2485,2020-08-12 23:00:00,1686,1712.0626507936506,0.0
2486,2020-08-13 00:00:00,1760,1767.0333333333333,0.0
2487,2020-08-13 01:00:00,1610,1622.785,0.0
2488,2020-08-13 02:00:00,1429,1382.4833333333333,0.0
2489,2020-08-13 03:00:00,1226,1193.0633333333333,0.0
2490,2020-08-13 04:00:00,1006,978.03,0.0
2491,2020-08-13 05:00:00,850,838.0566666666666,0.0
2492,2020-08-13 06:00:00,719,717.2466666666667,0.0
2493,2020-08-13 07:00:00,708,737.29,0.0
2494,2020-08-13 08:00:00,785,930.0833333333334,0.0
2495,2020-08-13 09:00:00,1013,1104.4933333333333,0.0
2496,2020-08-13 10:00:00,1326,1574.4033333333334,0.2
2497,2020-08-13 11:00:00,1451,1529.3633333333332,0.2
2498,2020-08-13 12:00:00,1350,1364.64,0.1
2499,2020-08-13 13:00:00,1268,1209.7766666666666,0.1
2500,2020-08-13 14:00:00,1224,1131.7466666666667,0.0
2501,2020-08-13 15:00:00,1226,1175.5866666666666,0.0
2502,2020-08-13 16:00:00,1196,1166.0933333333332,0.0
2503,2020-08-13 17:00:00,1096,1098.7933333333333,0.0
2504,2020-08-13 18:00:00,1098,1054.44,0.0
2505,2020-08-13 19:00:00,1089,1038.3933333333334,0.0
2506,2020-08-13 20:00:00,1168,1167.5,0.0
2507,2020-08-13 21:00:00,1443,1414.26,0.0
2508,2020-08-13 22:00:00,1545,1564.38,0.0
2509,2020-08-13 23:00:00,1670,1753.9245000000003,0.0
2510,2020-08-14 00:00:00,1725,1760.8825,0.0
2511,2020-08-14 01:00:00,1687,1649.8072222222222,0.0
2512,2020-08-14 02:00:00,1434,1415.7366666666667,0.0
2513,2020-08-14 03:00:00,1243,1206.1926666666666,0.0
2514,2020-08-14 04:00:00,1010,993.01,0.0
2515,2020-08-14 05:00:00,853,836.8933333333333,0.0
2516,2020-08-14 06:00:00,712,741.07,0.0
2517,2020-08-14 07:00:00,664,788.2933333333333,0.0
2518,2020-08-14 08:00:00,771,952.0966666666667,0.0
2519,2020-08-14 09:00:00,986,1114.7066666666667,0.0
2520,2020-08-14 10:00:00,1333,1620.76,0.0
2521,2020-08-14 11:00:00,1454,1453.79,0.0
2522,2020-08-14 12:00:00,1422,1278.1433333333334,0.0
2523,2020-08-14 13:00:00,1376,1214.38,0.0
2524,2020-08-14 14:00:00,1237,1162.0966666666666,0.0
2525,2020-08-14 15:00:00,1279,1168.4333333333334,0.0
2526,2020-08-14 16:00:00,1271,1185.3766666666668,0.0
2527,2020-08-14 17:00:00,1118,1017.64,0.0
2528,2020-08-14 18:00:00,1091,1064.78,0.0
2529,2020-08-14 19:00:00,1129,1090.29,0.0
2530,2020-08-14 20:00:00,1223,1193.8666666666666,0.0
2531,2020-08-14 21:00:00,1405,1426.63,0.0
2532,2020-08-14 22:00:00,1616,1563.3394444444446,0.0
2533,2020-08-14 23:00:00,1640,1677.1491666666666,0.0
2534,2020-08-15 00:00:00,1676,1809.0066666666667,0.0
2535,2020-08-15 01:00:00,1590,1670.3474444444444,0.0
2536,2020-08-15 02:00:00,1425,1421.6952777777776,0.0
2537,2020-08-15 03:00:00,1223,1195.3966666666668,0.0
2538,2020-08-15 04:00:00,1019,993.7066666666667,0.0
2539,2020-08-15 05:00:00,852,848.64,0.0
2540,2020-08-15 06:00:00,742,740.2766666666666,0.0
2541,2020-08-15 07:00:00,681,744.5266666666666,0.0
2542,2020-08-15 08:00:00,755,932.7766666666666,0.0
2543,2020-08-15 09:00:00,927,1141.2530000000002,0.0
2544,2020-08-15 10:00:00,1275,1518.45,0.0
2545,2020-08-15 11:00:00,1441,1548.2433333333333,0.0
2546,2020-08-15 12:00:00,1409,1392.4975,0.0
2547,2020-08-15 13:00:00,1334,1220.7366666666667,0.0
2548,2020-08-15 14:00:00,1317,1189.5467407407407,0.0
2549,2020-08-15 15:00:00,1260,1187.1758333333332,0.0
2550,2020-08-15 16:00:00,1277,1156.5833333333333,0.0
2551,2020-08-15 17:00:00,1177,1063.0233333333333,0.0
2552,2020-08-15 18:00:00,1130,1061.5833333333333,0.0
2553,2020-08-15 19:00:00,1122,1026.3133333333333,0.0
2554,2020-08-15 20:00:00,1189,1185.51,0.0
2555,2020-08-15 21:00:00,1387,1425.1966666666667,0.0
2556,2020-08-15 22:00:00,1500,1605.8241666666668,0.0
2557,2020-08-15 23:00:00,1632,1689.6250396825399,0.0
2558,2020-08-16 00:00:00,1711,1743.9308333333333,0.0
2559,2020-08-16 01:00:00,1590,1621.19,0.0
2560,2020-08-16 02:00:00,1402,1376.0833333333333,0.0
2561,2020-08-16 03:00:00,1194,1174.066,0.0
2562,2020-08-16 04:00:00,1012,1001.0,0.0
2563,2020-08-16 05:00:00,845,815.7473333333334,0.0
2564,2020-08-16 06:00:00,701,724.7497777777778,0.0
2565,2020-08-16 07:00:00,688,774.05,0.0
2566,2020-08-16 08:00:00,736,905.3069444444444,0.0
2567,2020-08-16 09:00:00,871,1245.4233333333334,0.0
2568,2020-08-16 10:00:00,1186,1476.7861666666668,0.0
2569,2020-08-16 11:00:00,1442,1497.4233333333334,0.0
2570,2020-08-16 12:00:00,1389,1356.2917619047619,0.0
2571,2020-08-16 13:00:00,1363,1285.2566666666667,0.0
2572,2020-08-16 14:00:00,1314,1163.9316666666666,0.0
2573,2020-08-16 15:00:00,1249,1191.2833333333333,0.0
2574,2020-08-16 16:00:00,1271,1154.3766666666668,0.0
2575,2020-08-16 17:00:00,1210,1056.2566666666667,0.0
2576,2020-08-16 18:00:00,1134,1044.8166666666666,0.0
2577,2020-08-16 19:00:00,1121,1026.2866666666666,0.0
2578,2020-08-16 20:00:00,1259,1183.5733333333333,0.0
2579,2020-08-16 21:00:00,1488,1422.27,0.0
2580,2020-08-16 22:00:00,1646,1584.6566666666668,0.0
2581,2020-08-16 23:00:00,1796,1753.4912063492065,0.0
2582,2020-08-17 00:00:00,1823,1748.6033333333332,0.0
2583,2020-08-17 01:00:00,1709,1660.4031111111115,0.0
2584,2020-08-17 02:00:00,1435,1505.3833333333334,0.0
2585,2020-08-17 03:00:00,1245,1174.1,0.0
2586,2020-08-17 04:00:00,996,1011.6633333333333,0.0
2587,2020-08-17 05:00:00,810,806.5028333333333,0.0
2588,2020-08-17 06:00:00,696,709.6683333333333,0.0
2589,2020-08-17 07:00:00,714,793.1033333333334,0.0
2590,2020-08-17 08:00:00,801,914.8633333333333,0.0
2591,2020-08-17 09:00:00,1122,1105.0166666666667,0.0
2592,2020-08-17 10:00:00,1502,1567.6266666666668,0.0
2593,2020-08-17 11:00:00,1449,1525.24,0.0
2594,2020-08-17 12:00:00,1248,1307.4308333333333,0.0
2595,2020-08-17 13:00:00,1187,1209.7266666666667,0.0
2596,2020-08-17 14:00:00,1094,1122.0733333333333,0.0
2597,2020-08-17 15:00:00,1102,1071.5033333333333,0.0
2598,2020-08-17 16:00:00,1072,1067.54,0.0
2599,2020-08-17 17:00:00,1063,1042.64,0.0
2600,2020-08-17 18:00:00,1024,1000.0566666666666,0.0
2601,2020-08-17 19:00:00,1037,1020.7533333333333,0.0
2602,2020-08-17 20:00:00,1107,1192.4966666666667,0.0
2603,2020-08-17 21:00:00,1427,1442.37,0.0
2604,2020-08-17 22:00:00,1649,1596.8833333333334,0.0
2605,2020-08-17 23:00:00,1749,1704.1024999999997,0.0
2606,2020-08-18 00:00:00,1854,1752.41,0.0
2607,2020-08-18 01:00:00,1717,1648.5866666666666,0.0
2608,2020-08-18 02:00:00,1491,1416.4533333333334,0.0
2609,2020-08-18 03:00:00,1284,1199.2786666666666,0.0
2610,2020-08-18 04:00:00,1035,1013.4105000000001,0.0
2611,2020-08-18 05:00:00,843,812.7966666666666,0.0
2612,2020-08-18 06:00:00,714,711.37,0.0
2613,2020-08-18 07:00:00,704,705.9433333333334,0.0
2614,2020-08-18 08:00:00,782,905.1969444444444,0.0
2615,2020-08-18 09:00:00,1120,1139.703,0.0
2616,2020-08-18 10:00:00,1482,1497.0254444444442,0.0
2617,2020-08-18 11:00:00,1449,1488.981111111111,0.0
2618,2020-08-18 12:00:00,1236,1320.7333333333333,0.0
2619,2020-08-18 13:00:00,1226,1223.8533333333332,0.0
2620,2020-08-18 14:00:00,1126,1173.26,0.0
2621,2020-08-18 15:00:00,1115,1161.828722222222,0.0
2622,2020-08-18 16:00:00,1065,1227.8166666666666,0.0
2623,2020-08-18 17:00:00,1034,1094.74,0.0
2624,2020-08-18 18:00:00,954,991.07,0.0
2625,2020-08-18 19:00:00,981,1016.89,0.0
2626,2020-08-18 20:00:00,1110,1171.8633333333332,0.0
2627,2020-08-18 21:00:00,1461,1404.47,0.0
2628,2020-08-18 22:00:00,1645,1565.0233333333333,0.0
2629,2020-08-18 23:00:00,1817,1617.0433333333333,0.0
2630,2020-08-19 00:00:00,1878,1745.1,0.0
2631,2020-08-19 01:00:00,1743,1657.2386111111111,0.0
2632,2020-08-19 02:00:00,1475,1444.3766666666668,0.0
2633,2020-08-19 03:00:00,1251,1182.7566666666667,0.0
2634,2020-08-19 04:00:00,1034,1028.1466666666668,0.0
2635,2020-08-19 05:00:00,837,819.2191666666666,0.0
2636,2020-08-19 06:00:00,718,734.5571481481481,0.0
2637,2020-08-19 07:00:00,732,765.6966666666667,0.0
2638,2020-08-19 08:00:00,828,906.8166666666667,0.0
2639,2020-08-19 09:00:00,1126,1171.7466666666667,0.0
2640,2020-08-19 10:00:00,1497,1601.1766666666667,0.0
2641,2020-08-19 11:00:00,1429,1454.8862222222224,0.0
2642,2020-08-19 12:00:00,1206,1260.6366666666668,0.0
2643,2020-08-19 13:00:00,1173,1204.71,0.0
2644,2020-08-19 14:00:00,1140,1115.77,0.0
2645,2020-08-19 15:00:00,1098,1143.4133333333334,0.0
2646,2020-08-19 16:00:00,1083,1137.368888888889,0.0
2647,2020-08-19 17:00:00,1036,1056.159,0.0
2648,2020-08-19 18:00:00,964,993.4033333333333,0.0
2649,2020-08-19 19:00:00,1005,1014.2433333333333,0.0
2650,2020-08-19 20:00:00,1111,1164.5872222222222,0.0
2651,2020-08-19 21:00:00,1482,1378.0666666666666,0.0
2652,2020-08-19 22:00:00,1672,1608.3244444444447,0.0
2653,2020-08-19 23:00:00,1823,1837.2966666666666,0.0
2654,2020-08-20 00:00:00,1844,1758.8066666666666,0.0
2655,2020-08-20 01:00:00,1741,1691.0516507936509,0.0
2656,2020-08-20 02:00:00,1508,1428.1374999999998,0.0
2657,2020-08-20 03:00:00,1237,1191.02,0.0
2658,2020-08-20 04:00:00,1002,1011.1,0.0
2659,2020-08-20 05:00:00,847,835.43,0.0
2660,2020-08-20 06:00:00,714,715.03,0.0
2661,2020-08-20 07:00:00,729,751.2033333333334,0.0
2662,2020-08-20 08:00:00,829,924.9133333333333,0.0
2663,2020-08-20 09:00:00,1164,1208.3766666666668,0.0
2664,2020-08-20 10:00:00,1504,1579.4483333333333,0.0
2665,2020-08-20 11:00:00,1459,1446.8566666666666,0.0
2666,2020-08-20 12:00:00,1243,1329.44,0.0
2667,2020-08-20 13:00:00,1194,1249.73,0.0
2668,2020-08-20 14:00:00,1138,1171.8833333333334,0.0
2669,2020-08-20 15:00:00,1144,1114.5193888888891,0.0
2670,2020-08-20 16:00:00,1167,1175.29976984127,0.0
2671,2020-08-20 17:00:00,1070,1030.1723333333334,0.0
2672,2020-08-20 18:00:00,989,1031.0966666666666,0.0
2673,2020-08-20 19:00:00,1035,1042.42,0.0
2674,2020-08-20 20:00:00,1155,1193.28,0.0
2675,2020-08-20 21:00:00,1464,1435.61,0.1
2676,2020-08-20 22:00:00,1650,1581.438888888889,0.0
2677,2020-08-20 23:00:00,1793,1673.947222222222,0.0
2678,2020-08-21 00:00:00,1848,1716.275,0.0
2679,2020-08-21 01:00:00,1727,1618.3615555555555,0.0
2680,2020-08-21 02:00:00,1491,1396.7393333333332,0.1
2681,2020-08-21 03:00:00,1251,1212.3266666666666,0.0
2682,2020-08-21 04:00:00,1024,1013.9566666666667,0.1
2683,2020-08-21 05:00:00,839,840.3172222222222,0.1
2684,2020-08-21 06:00:00,711,734.2466666666667,0.1
2685,2020-08-21 07:00:00,722,774.2366666666667,0.2
2686,2020-08-21 08:00:00,831,927.2466666666667,0.2
2687,2020-08-21 09:00:00,1161,1231.88,0.1
2688,2020-08-21 10:00:00,1528,1581.5116666666668,0.0
2689,2020-08-21 11:00:00,1445,1476.07,0.0
2690,2020-08-21 12:00:00,1278,1246.1966666666667,0.0
2691,2020-08-21 13:00:00,1206,1236.8233333333333,0.0
2692,2020-08-21 14:00:00,1161,1136.6933333333334,0.0
2693,2020-08-21 15:00:00,1131,1157.1066666666666,0.0
2694,2020-08-21 16:00:00,1117,1199.9,0.0
2695,2020-08-21 17:00:00,1056,1039.68,0.0
2696,2020-08-21 18:00:00,1029,1001.6033333333334,0.0
2697,2020-08-21 19:00:00,1001,1045.9533333333334,0.7
2698,2020-08-21 20:00:00,1148,1153.1507777777779,0.7
2699,2020-08-21 21:00:00,1403,1418.7933333333333,0.4
2700,2020-08-21 22:00:00,1413,1626.1291666666666,0.0
2701,2020-08-21 23:00:00,1684,1808.9133333333334,0.1
2702,2020-08-22 00:00:00,1771,1749.7766666666666,0.1
2703,2020-08-22 01:00:00,1652,1678.1283174603175,0.0
2704,2020-08-22 02:00:00,1442,1442.1253333333332,0.0
2705,2020-08-22 03:00:00,1248,1191.2066666666667,0.1
2706,2020-08-22 04:00:00,1006,1009.6,0.0
2707,2020-08-22 05:00:00,860,838.3288888888889,0.1
2708,2020-08-22 06:00:00,722,734.9166666666666,0.0
2709,2020-08-22 07:00:00,679,780.0233333333333,0.2
2710,2020-08-22 08:00:00,750,906.0766666666667,0.1
2711,2020-08-22 09:00:00,953,1246.77,0.1
2712,2020-08-22 10:00:00,1298,1633.1466666666668,0.1
2713,2020-08-22 11:00:00,1479,1457.9833333333333,0.1
2714,2020-08-22 12:00:00,1427,1234.8266666666666,0.1
2715,2020-08-22 13:00:00,1386,1202.19,0.1
2716,2020-08-22 14:00:00,1318,1142.3866666666668,0.2
2717,2020-08-22 15:00:00,1301,1136.8033333333333,0.1
2718,2020-08-22 16:00:00,1294,1106.2766666666666,0.3
2719,2020-08-22 17:00:00,1178,1042.9833333333333,0.5
2720,2020-08-22 18:00:00,1080,1025.61,1.3
2721,2020-08-22 19:00:00,1134,1026.69,1.4
2722,2020-08-22 20:00:00,1206,1140.8775000000003,0.9
2723,2020-08-22 21:00:00,1398,1431.3933333333334,0.4
2724,2020-08-22 22:00:00,1577,1627.8433333333332,0.4
2725,2020-08-22 23:00:00,1563,1704.6166666666666,0.4
2726,2020-08-23 00:00:00,1649,1802.2666666666667,0.2
2727,2020-08-23 01:00:00,1593,1716.036261904762,0.2
2728,2020-08-23 02:00:00,1387,1473.96,0.1
2729,2020-08-23 03:00:00,1240,1187.28,0.2
2730,2020-08-23 04:00:00,1029,988.5966666666667,0.1
2731,2020-08-23 05:00:00,838,842.1044444444444,0.1
2732,2020-08-23 06:00:00,687,739.3083333333333,0.1
2733,2020-08-23 07:00:00,649,776.11,0.1
2734,2020-08-23 08:00:00,675,875.7883333333333,0.0
2735,2020-08-23 09:00:00,820,1190.3866666666668,0.0
2736,2020-08-23 10:00:00,1122,1536.9966666666667,0.0
2737,2020-08-23 11:00:00,1406,1524.7066666666667,0.0
2738,2020-08-23 12:00:00,1391,1213.0266666666666,0.0
2739,2020-08-23 13:00:00,1362,1154.0666666666666,0.0
2740,2020-08-23 14:00:00,1264,1068.3366666666666,0.0
2741,2020-08-23 15:00:00,1287,1107.05,0.0
2742,2020-08-23 16:00:00,1267,1128.13,0.0
2743,2020-08-23 17:00:00,1177,1029.5733333333333,0.0
2744,2020-08-23 18:00:00,1118,1020.38,0.0
2745,2020-08-23 19:00:00,1128,1023.1633333333333,0.0
2746,2020-08-23 20:00:00,1248,1149.6566666666668,0.0
2747,2020-08-23 21:00:00,1495,1407.5833333333333,0.0
2748,2020-08-23 22:00:00,1677,1552.908888888889,0.0
2749,2020-08-23 23:00:00,1778,1704.61,0.0
2750,2020-08-24 00:00:00,1854,1800.7366666666667,0.0
2751,2020-08-24 01:00:00,1696,1714.3938333333333,0.0
2752,2020-08-24 02:00:00,1500,1464.9383333333333,0.0
2753,2020-08-24 03:00:00,1240,1256.9633333333334,0.0
2754,2020-08-24 04:00:00,1000,1008.78,0.0
2755,2020-08-24 05:00:00,820,830.7420000000001,0.0
2756,2020-08-24 06:00:00,679,722.0933333333334,0.0
2757,2020-08-24 07:00:00,716,784.97,0.0
2758,2020-08-24 08:00:00,815,892.3066666666666,0.0
2759,2020-08-24 09:00:00,1167,1205.4366666666667,0.0
2760,2020-08-24 10:00:00,1532,1510.8,0.0
2761,2020-08-24 11:00:00,1457,1485.58,0.0
2762,2020-08-24 12:00:00,1168,1316.1766666666667,0.0
2763,2020-08-24 13:00:00,1180,1210.04,0.0
2764,2020-08-24 14:00:00,1113,1161.67,0.0
2765,2020-08-24 15:00:00,1124,1200.5966666666666,0.0
2766,2020-08-24 16:00:00,1102,1165.3491666666666,0.0
2767,2020-08-24 17:00:00,1064,1098.2973333333334,0.0
2768,2020-08-24 18:00:00,992,1008.2966666666666,0.0
2769,2020-08-24 19:00:00,986,1014.2633333333333,0.0
2770,2020-08-24 20:00:00,1114,1171.8166666666666,0.0
2771,2020-08-24 21:00:00,1425,1419.1533333333334,0.0
2772,2020-08-24 22:00:00,1669,1607.4466666666667,0.0
2773,2020-08-24 23:00:00,1835,1733.9930952380953,0.0
2774,2020-08-25 00:00:00,1892,1765.2266666666667,0.0
2775,2020-08-25 01:00:00,1732,1639.7131111111112,0.0
2776,2020-08-25 02:00:00,1479,1484.38,0.0
2777,2020-08-25 03:00:00,1235,1204.2533333333333,0.0
2778,2020-08-25 04:00:00,1004,997.3066666666666,0.0
2779,2020-08-25 05:00:00,835,841.0133333333333,0.0
2780,2020-08-25 06:00:00,698,736.2683333333333,0.0
2781,2020-08-25 07:00:00,693,803.5466666666666,0.0
2782,2020-08-25 08:00:00,811,941.78,0.0
2783,2020-08-25 09:00:00,1142,1270.05,0.0
2784,2020-08-25 10:00:00,1512,1646.9433333333334,0.0
2785,2020-08-25 11:00:00,1436,1553.2666666666667,0.0
2786,2020-08-25 12:00:00,1202,1377.02,0.0
2787,2020-08-25 13:00:00,1151,1262.67,0.0
2788,2020-08-25 14:00:00,1060,1138.1533333333334,0.0
2789,2020-08-25 15:00:00,1071,1104.7933333333333,0.0
2790,2020-08-25 16:00:00,1060,1110.25,0.0
2791,2020-08-25 17:00:00,1005,1016.96,0.0
2792,2020-08-25 18:00:00,930,1027.42,0.0
2793,2020-08-25 19:00:00,1042,1009.66,0.0
2794,2020-08-25 20:00:00,1140,1145.7316666666666,0.0
2795,2020-08-25 21:00:00,1433,1365.0566666666666,0.0
2796,2020-08-25 22:00:00,1729,1593.0355555555557,0.0
2797,2020-08-25 23:00:00,1838,1768.7708333333333,0.0
2798,2020-08-26 00:00:00,1896,1712.1433333333334,0.0
2799,2020-08-26 01:00:00,1718,1624.0873333333332,0.0
2800,2020-08-26 02:00:00,1474,1401.9599444444445,0.0
2801,2020-08-26 03:00:00,1284,1182.803,0.0
2802,2020-08-26 04:00:00,1004,996.3633333333333,0.0
2803,2020-08-26 05:00:00,812,857.9433333333334,0.0
2804,2020-08-26 06:00:00,698,725.1333333333333,0.0
2805,2020-08-26 07:00:00,690,776.39,0.0
2806,2020-08-26 08:00:00,815,979.62,0.0
2807,2020-08-26 09:00:00,1194,1250.2166666666667,0.0
2808,2020-08-26 10:00:00,1577,1649.56,0.0
2809,2020-08-26 11:00:00,1475,1459.4333333333334,0.0
2810,2020-08-26 12:00:00,1257,1278.2233333333334,0.0
2811,2020-08-26 13:00:00,1126,1209.16,0.0
2812,2020-08-26 14:00:00,1047,1110.52,0.0
2813,2020-08-26 15:00:00,1084,1175.33,0.0
2814,2020-08-26 16:00:00,1085,1126.8330555555556,0.0
2815,2020-08-26 17:00:00,1031,1069.68,0.0
2816,2020-08-26 18:00:00,962,997.0533333333333,0.0
2817,2020-08-26 19:00:00,1015,1029.9666666666667,0.0
2818,2020-08-26 20:00:00,1170,1171.0833333333333,0.0
2819,2020-08-26 21:00:00,1431,1412.3533333333332,0.0
2820,2020-08-26 22:00:00,1688,1600.1922222222222,0.0
2821,2020-08-26 23:00:00,1761,1690.9716666666666,0.0
2822,2020-08-27 00:00:00,1831,1790.0333333333333,0.3
2823,2020-08-27 01:00:00,1751,1639.5164444444445,0.5
2824,2020-08-27 02:00:00,1487,1405.04,0.5
2825,2020-08-27 03:00:00,1267,1164.5240000000001,0.4
2826,2020-08-27 04:00:00,1025,956.8966666666666,0.4
2827,2020-08-27 05:00:00,831,859.47,0.3
2828,2020-08-27 06:00:00,694,728.7188888888888,0.3
2829,2020-08-27 07:00:00,385,759.9733333333334,0.2
2830,2020-08-27 08:00:00,447,923.2,0.3
2831,2020-08-27 09:00:00,698,1203.4775,0.1
2832,2020-08-27 10:00:00,1182,1451.0,1.5
2833,2020-08-27 11:00:00,1568,1417.8533333333332,1.4
2834,2020-08-27 12:00:00,1838,1292.9866666666667,0.6
2835,2020-08-27 13:00:00,1833,1246.0433333333333,0.1
2836,2020-08-27 14:00:00,1566,1180.8033333333333,0.0
2837,2020-08-27 15:00:00,1396,1181.0566666666666,0.0
2838,2020-08-27 16:00:00,1232,1169.39,0.0
2839,2020-08-27 17:00:00,1144,1098.2666666666667,0.0
2840,2020-08-27 18:00:00,1058,1099.3433333333332,0.1
2841,2020-08-27 19:00:00,1074,1109.6466666666668,0.4
2842,2020-08-27 20:00:00,1212,1230.5366666666666,0.6
2843,2020-08-27 21:00:00,1540,1439.35,1.1
2844,2020-08-27 22:00:00,1694,1620.3633333333332,1.1
2845,2020-08-27 23:00:00,1874,1781.8655555555554,1.5
2846,2020-08-28 00:00:00,1924,1784.3833333333334,1.5
2847,2020-08-28 01:00:00,1741,1625.4972222222223,1.6
2848,2020-08-28 02:00:00,1529,1391.3,1.3
2849,2020-08-28 03:00:00,1279,1187.6166666666666,1.0
2850,2020-08-28 04:00:00,1047,1017.2491666666666,0.7
2851,2020-08-28 05:00:00,865,859.1133333333333,0.4
2852,2020-08-28 06:00:00,724,753.57,0.4
2853,2020-08-28 07:00:00,699,762.4366666666666,0.3
2854,2020-08-28 08:00:00,841,891.497,0.2
2855,2020-08-28 09:00:00,1203,1240.14,0.3
2856,2020-08-28 10:00:00,1554,1442.0333333333333,1.2
2857,2020-08-28 11:00:00,1423,1425.2666666666667,0.7
2858,2020-08-28 12:00:00,1194,1303.65,0.4
2859,2020-08-28 13:00:00,1151,1249.5666666666666,0.2
2860,2020-08-28 14:00:00,1068,1146.3466666666666,0.1
2861,2020-08-28 15:00:00,1071,1128.7166666666667,0.1
2862,2020-08-28 16:00:00,1155,1143.4566666666667,0.1
2863,2020-08-28 17:00:00,1107,1076.6433333333334,0.1
2864,2020-08-28 18:00:00,1069,1077.7833333333333,0.1
2865,2020-08-28 19:00:00,1071,1084.7366666666667,0.1
2866,2020-08-28 20:00:00,1189,1214.4733333333334,0.1
2867,2020-08-28 21:00:00,1458,1396.1533333333334,0.2
2868,2020-08-28 22:00:00,1617,1612.1411111111113,0.0
2869,2020-08-28 23:00:00,1736,1739.9166666666667,0.0
2870,2020-08-29 00:00:00,1786,1770.31,0.1
2871,2020-08-29 01:00:00,1661,1683.655873015873,0.2
2872,2020-08-29 02:00:00,1497,1402.3444444444444,0.2
2873,2020-08-29 03:00:00,1264,1201.4766666666667,0.1
2874,2020-08-29 04:00:00,1083,1030.5033333333333,0.1
2875,2020-08-29 05:00:00,912,873.14,0.0
2876,2020-08-29 06:00:00,744,760.6766666666666,0.2
2877,2020-08-29 07:00:00,688,777.7,0.0
2878,2020-08-29 08:00:00,787,919.6433333333333,0.0
2879,2020-08-29 09:00:00,1002,1199.0233333333333,0.0
2880,2020-08-29 10:00:00,1361,1525.66,0.0
2881,2020-08-29 11:00:00,1521,1534.2666666666667,0.0
2882,2020-08-29 12:00:00,1559,1360.17,0.0
2883,2020-08-29 13:00:00,1502,1276.3333333333333,0.0
2884,2020-08-29 14:00:00,1378,1164.07,0.0
2885,2020-08-29 15:00:00,1343,1184.41,0.0
2886,2020-08-29 16:00:00,1324,1182.6202777777778,0.0
2887,2020-08-29 17:00:00,1222,1068.915,0.0
2888,2020-08-29 18:00:00,1119,1068.2266666666667,0.0
2889,2020-08-29 19:00:00,1183,1075.61,0.0
2890,2020-08-29 20:00:00,1194,1183.5560000000003,0.0
2891,2020-08-29 21:00:00,1439,1406.27,0.0
2892,2020-08-29 22:00:00,1601,1600.1772222222226,0.0
2893,2020-08-29 23:00:00,1677,1738.1866666666667,0.0
2894,2020-08-30 00:00:00,1745,1734.17,0.1
2895,2020-08-30 01:00:00,1645,1666.6144444444444,0.0
2896,2020-08-30 02:00:00,1419,1473.0564444444444,0.0
2897,2020-08-30 03:00:00,1236,1205.9133333333334,0.0
2898,2020-08-30 04:00:00,1071,1018.4866666666667,0.0
2899,2020-08-30 05:00:00,871,837.2133333333334,0.0
2900,2020-08-30 06:00:00,713,735.3177777777778,0.1
2901,2020-08-30 07:00:00,663,786.3066666666666,0.0
2902,2020-08-30 08:00:00,713,933.4266666666666,0.0
2903,2020-08-30 09:00:00,895,1186.7166666666667,0.1
2904,2020-08-30 10:00:00,1212,1498.87,0.0
2905,2020-08-30 11:00:00,1458,1443.83,0.0
2906,2020-08-30 12:00:00,1461,1303.6166666666666,0.0
2907,2020-08-30 13:00:00,1414,1209.0133333333333,0.0
2908,2020-08-30 14:00:00,1340,1164.6366666666668,0.0
2909,2020-08-30 15:00:00,1289,1096.886166666667,0.1
2910,2020-08-30 16:00:00,1299,1116.0293809523812,0.1
2911,2020-08-30 17:00:00,1199,1082.9206666666666,0.2
2912,2020-08-30 18:00:00,1120,1006.4866666666667,1.0
2913,2020-08-30 19:00:00,1153,1036.7766666666666,1.0
2914,2020-08-30 20:00:00,1289,1170.6175,0.7
2915,2020-08-30 21:00:00,1525,1440.0566666666666,0.3
2916,2020-08-30 22:00:00,1695,1614.5033333333333,0.1
2917,2020-08-30 23:00:00,1813,1744.52,0.3
2918,2020-08-31 00:00:00,1811,1769.4066666666668,0.1
2919,2020-08-31 01:00:00,1722,1684.04,0.3
2920,2020-08-31 02:00:00,1476,1447.4805555555554,0.1
2921,2020-08-31 03:00:00,1210,1194.53,0.1
2922,2020-08-31 04:00:00,1014,998.7133333333334,0.1
2923,2020-08-31 05:00:00,797,841.0266666666666,0.1
2924,2020-08-31 06:00:00,671,737.3883333333333,0.0
2925,2020-08-31 07:00:00,696,785.8366666666667,0.1
2926,2020-08-31 08:00:00,793,929.75,0.0
2927,2020-08-31 09:00:00,1084,1219.1333333333334,0.0
2928,2020-08-31 10:00:00,1518,1627.61,0.0
2929,2020-08-31 11:00:00,1471,1454.62,0.0
2930,2020-08-31 12:00:00,1237,1237.6866666666667,0.0
2931,2020-08-31 13:00:00,1176,1249.6333333333334,0.0
