,Žl“úŽsŽs,0
3572,93,69.52333333333333
3573,92,109.33333333333333
3574,138,184.13166666666666
3575,233,312.38
3576,338,344.18
3577,351,276.5903333333334
3578,307,225.01444444444442
3579,271,188.57333333333332
3580,215,171.78
3581,185,156.16333333333333
3582,170,148.24
3583,154,134.41666666666666
3584,146,138.54666666666665
3585,172,158.45
3586,233,182.92333333333335
3587,304,264.88666666666666
3588,371,272.78
3589,361,292.52
3590,320,298.6066666666667
3591,276,283.35
3592,211,210.61333333333334
3593,153,160.93333333333334
3594,108,109.175
3595,87,85.28
3596,71,73.45666666666666
3597,100,67.05333333333333
3598,208,189.458
3599,337,299.73333333333335
3600,376,390.4433333333333
3601,286,286.26666666666665
3602,231,240.85466666666665
3603,194,207.63666666666666
3604,157,186.25683333333333
3605,144,150.7
3606,162,147.26
3607,153,139.76666666666668
3608,130,138.54666666666665
3609,177,152.89666666666668
3610,228,178.15333333333334
3611,300,253.63
3612,337,260.4072222222222
3613,375,317.97
3614,365,328.9166666666667
3615,289,293.6666666666667
3616,218,219.96333333333334
3617,147,150.78333333333333
3618,105,105.16722222222222
3619,84,89.34
3620,76,76.1
3621,99,138.61
3622,209,215.98833333333334
3623,329,343.48333333333335
